,Unnamed: 0,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
545,545,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid5,,,"De Algemene Rekenkamer is bevoegd inzage te vorderen in de controleprogrammas en dossiers van de accountant die de documenten, bedoeld in , heeft gecontroleerd. De accountant kan inzage in de controledossiers niet weigeren met een beroep op een bij of krachtens de wet opgelegde verplichting tot geheimhouding van vertrouwelijke gegevens die in de controledossiers zijn opgenomen.  is van overeenkomstige toepassing.artikel 6.3, eerste lid, onderdeel a en b",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=5&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('is', 'MD'), ('bevoegd', 'VBN')], ['NP', ('inzage', 'NN')], ['VP', ('te', 'TO'), ('vorderen', 'VB')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controleprogrammas', 'NN')], ['NP', ('dossiers', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('accountant', 'NN'), ('die', 'PRP')], ['NP', ('de', 'DT'), ('documenten', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('heeft', 'MD'), ('gecontroleerd', 'VBN')], ['NP', ('De', 'DT'), ('accountant', 'NN')], ['VP', ('kan', 'MD')], ['NP', ('inzage', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controledossiers', 'NNS')], ['VP', ('niet', 'RB'), ('weigeren', 'VB')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('beroep', 'NN')], ['PP', ('op', 'IN')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['ADJP', ('wet', 'JJ')], ['VP', ('opgelegde', 'VBN')], ['NP', ('verplichting', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('geheimhouding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('vertrouwelijke', 'JJ'), ('gegevens', 'NNS'), ('die', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('controledossiers', 'NNS'), ('zijn', 'PRP')], ['VP', ('opgenomen', 'VBN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikel', 'NNP')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['PP', ('a', 'IN')], ['NP', ('b', 'NN')]]","{'bevoegden': 'bevoegd', 'vorderen': 'vorderen', 'bedoelen': 'bedoeld', 'controleren': 'gecontroleerd', 'weigeren': 'weigeren', 'opgeleggen': 'opgelegde', 'opnemen': 'opgenomen'}"
546,546,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid6,,,"Indien de Algemene Rekenkamer gebruik maakt van de bevoegdheden, bedoeld in het derde tot en met het vijfde lid, zijn de , ,  en  van overeenkomstige toepassing.artikelen 5:12",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=6&z=2020-01-01&g=2020-01-01,"[['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP'), ('gebruik', 'NN')], ['VP', ('maakt', 'VBZ')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('vijfde', 'CD'), ('lid', 'NN')], ['VP', ('zijn', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikelen', 'NNS')]]","{'maken': 'maakt', 'bedoelen': 'bedoeld'}"
547,547,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid7,,,"De Algemene Rekenkamer kan haar bevoegdheden, bedoeld in dit artikel, uitoefenen zolang als en over de jaren dat het algemeen belang dit vordert.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=7&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('kan', 'MD')], ['NP', ('haar', 'PRP$'), ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'VB')], ['NP', ('dit', 'PRP'), ('artikel', 'NN')], ['VP', ('uitoefenen', 'VBP')], ['PP', ('over', 'IN')], ['NP', ('de', 'DT'), ('jaren', 'NNS')], ['NP', ('het', 'DT'), ('algemeen', 'NN'), ('belang', 'NN'), ('dit', 'PRP'), ('vordert', 'NN')]]","{'bedoelen': 'bedoeld', 'innen': 'in', 'uitoefenen': 'uitoefenen'}"
548,548,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid8,,,"Een instelling die bij of krachtens de wet is belast met het houden van toezicht op rechtspersonen met een wettelijke taak licht de Algemene Rekenkamer op door haar aan te geven wijze in over de resultaten van het toezicht. Indien de Algemene Rekenkamer daarom verzoekt, stelt de instelling haar controleprogrammas ter beschikking.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=8&z=2020-01-01&g=2020-01-01,"[['NP', ('Een', 'DT'), ('instelling', 'NN'), ('die', 'PRP')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('is', 'MD')], ['ADJP', ('belast', 'JJ')], ['PP', ('met', 'IN')], ['VP', ('houden', 'VB')], ['PP', ('van', 'IN')], ['NP', ('toezicht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('rechtspersonen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('wettelijke', 'JJ'), ('taak', 'NN'), ('licht', 'NN')], ['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['PP', ('door', 'IN')], ['NP', ('haar', 'PRP')], ['VP', ('te', 'TO'), ('geven', 'VB')], ['NP', ('wijze', 'NN')], ['PP', ('over', 'IN')], ['NP', ('de', 'DT'), ('resultaten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('toezicht', 'NN')], ['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('daarom', 'RB'), ('verzoekt', 'VBZ')], ['VP', ('stelt', 'VBP')], ['NP', ('de', 'DT'), ('instelling', 'NN'), ('haar', 'PRP$'), ('controleprogrammas', 'NN')], ['PP', ('ter', 'IN')], ['NP', ('beschikking', 'NN')]]","{'houden': 'houden', 'geven': 'geven', 'verzoeken': 'verzoekt', 'stellen': 'stelt'}"
549,549,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid9,,,De Algemene Rekenkamer licht Onze Minister die het aangaat in over het onderzoek dat zij op basis van dit artikel verricht.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=9&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP'), ('licht', 'NN'), ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('in', 'RP')], ['PP', ('over', 'IN')], ['NP', ('het', 'DT'), ('onderzoek', 'NN')], ['NP', ('zij', 'PRP')], ['PP', ('op', 'IN')], ['NP', ('basis', 'NN')], ['VP', ('van', 'VB')], ['NP', ('dit', 'PRP'), ('artikel', 'NN')], ['VP', ('verricht', 'VBN')]]","{'aangaan': 'aangaat', 'vannen': 'van', 'verrichten': 'verricht'}"
550,550,Hoofdstuk7,Paragraaf3,Artikel7.34,Lid10,,,"Dit artikel is niet van toepassing op provincies, gemeenten, waterschappen, de openbare lichamen Bonaire, Sint Eustatius en Saba, openbare lichamen voor beroep en bedrijf, financile ondernemingen en elektronischgeldinstellingen, bedoeld in de  en de , en openbare lichamen en gemeenschappelijke organen ingesteld krachtens de  met uitzondering van de openbare lichamen en gemeenschappelijke organen waaraan vanwege het Rijk wordt deelgenomen.Wet op het financieel toezicht",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.34&lid=10&z=2020-01-01&g=2020-01-01,"[['NP', ('Dit', 'PRP'), ('artikel', 'NN')], ['VP', ('is', 'MD')], ['ADVP', ('niet', 'RB')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['PP', ('op', 'IN')], ['NP', ('provincies', 'NNS')], ['NP', ('gemeenten', 'NNS')], ['NP', ('waterschappen', 'NNS')], ['NP', ('de', 'DT'), ('openbare', 'JJ'), ('lichamen', 'NNS'), ('Bonaire', 'NNP')], ['NP', ('Sint', 'NNP'), ('Eustatius', 'NNP'), ('en', 'CC'), ('Saba', 'NNP')], ['NP', ('openbare', 'JJ'), ('lichamen', 'NNS')], ['PP', ('voor', 'IN')], ['NP', ('beroep', 'NN'), ('en', 'CC'), ('bedrijf', 'NN')], ['NP', ('financile', 'JJ'), ('ondernemingen', 'NNS')], ['NP', ('elektronischgeldinstellingen', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('openbare', 'JJ'), ('lichamen', 'NNS')], ['NP', ('gemeenschappelijke', 'JJ'), ('organen', 'NNS')], ['VP', ('ingesteld', 'VBN')], ['PP', ('krachtens', 'IN')], ['PP', ('met', 'IN')], ['NP', ('uitzondering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('openbare', 'JJ'), ('lichamen', 'NNS')], ['NP', ('gemeenschappelijke', 'JJ'), ('organen', 'NNS')], ['ADVP', ('waaraan', 'RB')], ['PP', ('vanwege', 'IN')], ['NP', ('het', 'DT'), ('Rijk', 'NNP')], ['VP', ('wordt', 'MD'), ('deelgenomen.Wet', 'VBN')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('financieel', 'JJ'), ('toezicht', 'NN')]]","{'bedoelen': 'bedoeld', 'instellen': 'ingesteld', 'deelgenomen.wetten': 'deelgenomen.Wet'}"
551,551,Hoofdstuk7,Paragraaf3,Artikel7.35,Lid1,,,"Ten aanzien van naamloze vennootschappen en besloten vennootschappen, waarvan de Staat ten minste 5% van het geplaatste aandelenkapitaal houdt, bedoeld in , is , van overeenkomstige toepassing, met dien verstande dat het inwinnen van nadere inlichtingen en het vorderen van stukken door tussenkomst van Onze Minister die het aangaat geschiedt en uitsluitend betrekking heeft op de jaarrekeningen en de daarop betrekking hebbende rapporten van de accountants die de jaarrekeningen hebben gecontroleerd.artikel 7.24, onder e",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.35&lid=1&z=2020-01-01&g=2020-01-01,"[['PP', ('Ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('naamloze', 'JJ'), ('vennootschappen', 'NNS')], ['VP', ('besloten', 'VBD')], ['NP', ('vennootschappen', 'NNS')], ['ADVP', ('waarvan', 'RB')], ['VP', ('Staat', 'VBZ')], ['PP', ('ten', 'IN')], ['NP', ('minste', 'NN')], ['PP', ('van', 'IN')], ['VP', ('geplaatste', 'VBN')], ['NP', ('aandelenkapitaal', 'NN')], ['VP', ('houdt', 'VBZ')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing', 'NN')], ['PP', ('met', 'IN')], ['NP', ('dien', 'NN')], ['VP', ('verstande', 'VBG')], ['NP', ('het', 'DT'), ('inwinnen', 'NN')], ['PP', ('van', 'IN')], ['NP', ('nadere', 'JJR'), ('inlichtingen', 'NNS')], ['NP', ('het', 'PRP'), ('vorderen', 'NN')], ['PP', ('van', 'IN')], ['NP', ('stukken', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('tussenkomst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('geschiedt', 'VBZ')], ['ADVP', ('uitsluitend', 'RB')], ['NP', ('betrekking', 'NN')], ['VP', ('heeft', 'VBZ')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('jaarrekeningen', 'NNS')], ['NP', ('de', 'DT'), ('daarop', 'RB'), ('betrekking', 'NN')], ['VP', ('hebbende', 'VBG')], ['NP', ('rapporten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('accountants', 'NNS'), ('die', 'PRP')], ['NP', ('de', 'DT'), ('jaarrekeningen', 'NNS')], ['VP', ('hebben', 'MD')], ['NP', ('gecontroleerd.artikel', 'NNP')], ['ADJP', ('e', 'JJ')]]","{'besluiten': 'besloten', 'staan': 'Staat', 'geplaatsen': 'geplaatste', 'houden': 'houdt', 'bedoelen': 'bedoeld', 'verstannen': 'verstande', 'aangaan': 'aangaat', 'geschieden': 'geschiedt', 'hebben': 'heeft', 'hebbennen': 'hebbende'}"
552,552,Hoofdstuk7,Paragraaf3,Artikel7.35,Lid2,,,"Ten aanzien van naamloze vennootschappen en besloten vennootschappen met beperkte aansprakelijkheid waarvan de Staat meer dan 50% van het geplaatste aandelenkapitaal houdt en van naamloze vennootschappen en besloten vennootschappen met beperkte aansprakelijkheid waarin de eerstgenoemde naamloze en besloten vennootschappen middellijk of onmiddellijk meer dan 50% van het geplaatste aandelenkapitaal houden, is , van overeenkomstige toepassing.artikel 7.34, eerste tot en met zevende lid en negende lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.35&lid=2&z=2020-01-01&g=2020-01-01,"[['PP', ('Ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('naamloze', 'JJ'), ('vennootschappen', 'NNS')], ['VP', ('besloten', 'VBD')], ['NP', ('vennootschappen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('beperkte', 'JJ'), ('aansprakelijkheid', 'NN')], ['ADVP', ('waarvan', 'RB')], ['VP', ('Staat', 'VBZ')], ['ADVP', ('meer', 'RB')], ['PP', ('van', 'IN')], ['VP', ('geplaatste', 'VBN')], ['NP', ('aandelenkapitaal', 'NN')], ['VP', ('houdt', 'VBZ')], ['PP', ('van', 'IN')], ['NP', ('naamloze', 'JJ'), ('vennootschappen', 'NNS')], ['VP', ('besloten', 'VBD')], ['NP', ('vennootschappen', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('beperkte', 'JJ'), ('aansprakelijkheid', 'NN')], ['ADVP', ('waarin', 'RB')], ['NP', ('de', 'DT'), ('eerstgenoemde', 'NN')], ['ADJP', ('naamloze', 'JJ')], ['VP', ('besloten', 'VBD')], ['NP', ('vennootschappen', 'NNS')], ['ADJP', ('middellijk', 'JJ'), ('of', 'CC'), ('onmiddellijk', 'JJ')], ['ADVP', ('dan', 'RB')], ['PP', ('van', 'IN')], ['VP', ('geplaatste', 'VBN')], ['NP', ('aandelenkapitaal', 'NN')], ['VP', ('houden', 'VB')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikel', 'NNP')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('zevende', 'CD'), ('lid', 'NN')], ['VP', ('negende', 'VBG')], ['NP', ('lid', 'NN')]]","{'besluiten': 'besloten', 'staan': 'Staat', 'geplaatsen': 'geplaatste', 'houden': 'houden', 'negennen': 'negende'}"
553,553,Hoofdstuk7,Paragraaf3,Artikel7.36,,,,"Ten aanzien van een onderzoek naar bijdragen ten laste van de EU-begroting als bedoeld in , is , van overeenkomstige toepassing.artikel 7.28",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.36&z=2020-01-01&g=2020-01-01,"[['PP', ('Ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('onderzoek', 'NN')], ['PP', ('naar', 'IN')], ['NP', ('bijdragen', 'NNS')], ['PP', ('ten', 'IN')], ['NP', ('laste', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('EU-begroting', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikel', 'NNP')]]",{'bedoelen': 'bedoeld'}
554,554,Hoofdstuk7,Paragraaf3,Artikel7.37,Lid1,,,"De Algemene Rekenkamer kan samenwerken met de Algemene Rekenkamers van Aruba, Curaao, Sint Maarten en de gezamenlijk rekenkamer van de openbare lichamen Bonaire, Sint Eustatius en Saba.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.37&lid=1&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('kan', 'MD'), ('samenwerken', 'VB')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamers', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('Aruba', 'NNP')], ['NP', ('Curaao', 'NNP')], ['NP', ('Sint', 'NNP'), ('Maarten', 'NNP'), ('en', 'CC'), ('de', 'DT'), ('gezamenlijk', 'JJ'), ('rekenkamer', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('openbare', 'JJ'), ('lichamen', 'NNS'), ('Bonaire', 'NNP')], ['NP', ('Sint', 'NNP'), ('Eustatius', 'NNP'), ('en', 'CC'), ('Saba', 'NNP')]]",{'samenwerken': 'samenwerken'}
555,555,Hoofdstuk7,Paragraaf3,Artikel7.37,Lid2,,,"Het is niet toegestaan gegevens, bevindingen of conclusies die naar hun aard vertrouwelijk zijn te verstrekken aan de rekenkamers, bedoeld in het eerste lid.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.37&lid=2&z=2020-01-01&g=2020-01-01,"[['NP', ('Het', 'PRP')], ['VP', ('is', 'MD'), ('niet', 'RB'), ('toegestaan', 'VBN')], ['NP', ('gegevens', 'NNS')], ['NP', ('bevindingen', 'NNS'), ('of', 'CC'), ('conclusies', 'NNS'), ('die', 'PRP')], ['PP', ('naar', 'IN')], ['NP', ('hun', 'PRP$'), ('aard', 'NN'), ('vertrouwelijk', 'JJ'), ('zijn', 'PRP$')], ['VP', ('te', 'TO'), ('verstrekken', 'VB')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('rekenkamers', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')]]","{'toestaan': 'toegestaan', 'verstrekken': 'verstrekken', 'bedoelen': 'bedoeld'}"
556,556,Hoofdstuk7,Paragraaf3,Artikel7.38,Lid1,,,De Algemene Rekenkamer kan internationale werkzaamheden verrichten die aansluiten bij haar wettelijke taken.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.38&lid=1&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('kan', 'MD')], ['NP', ('internationale', 'JJ'), ('werkzaamheden', 'NNS')], ['VP', ('verrichten', 'VBP')], ['NP', ('die', 'PRP')], ['VP', ('aansluiten', 'VB')], ['PP', ('bij', 'IN')], ['NP', ('haar', 'PRP$'), ('wettelijke', 'JJ'), ('taken', 'NNS')]]","{'verrichten': 'verrichten', 'aansluiten': 'aansluiten'}"
557,557,Hoofdstuk7,Paragraaf3,Artikel7.38,Lid2,,,"De Algemene Rekenkamer kan ten aanzien van de werkzaamheden, bedoeld in het eerste lid, samenwerken met onderzoeksinstituten uit andere landen die vergelijkbaar zijn met de Algemene Rekenkamer.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.38&lid=2&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['VP', ('kan', 'MD')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('werkzaamheden', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['VP', ('samenwerken', 'VBP')], ['PP', ('met', 'IN')], ['NP', ('onderzoeksinstituten', 'NNS')], ['PP', ('uit', 'IN')], ['NP', ('andere', 'PRP'), ('landen', 'NNS'), ('die', 'PRP'), ('vergelijkbaar', 'JJ'), ('zijn', 'PRP')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')]]","{'bedoelen': 'bedoeld', 'samenwerken': 'samenwerken'}"
558,558,Hoofdstuk7,Paragraaf3,Artikel7.38,Lid3,,,", is van overeenkomstige toepassing ten aanzien van de werkzaamheden bedoeld in het eerste en tweede lid.Artikel 7.37, tweede lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.38&lid=3&z=2020-01-01&g=2020-01-01,"[['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing', 'NN')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('werkzaamheden', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('en', 'CC'), ('tweede', 'CD'), ('lid.Artikel', 'NNP')], ['NP', ('tweede', 'CD'), ('lid', 'NN')]]",{'bedoelen': 'bedoeld'}
559,559,Hoofdstuk7,Paragraaf3,Artikel7.39,,,,"De Algemene Rekenkamer verstrekt aan Onze Minister van Financin, Onze Minister die het aangaat en de Staten-Generaal de mededelingen die zij in het algemeen belang nodig oordeelt.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=3&artikel=7.39&z=2020-01-01&g=2020-01-01,"[['NP', ('De', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')], ['ADJP', ('verstrekt', 'JJ')], ['PP', ('aan', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('Financin', 'NNP')], ['NP', ('Onze', 'PRP'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['NP', ('de', 'DT'), ('mededelingen', 'NNS'), ('die', 'PRP'), ('zij', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('algemeen', 'NN'), ('belang', 'NN')], ['ADJP', ('nodig', 'JJ')], ['VP', ('oordeelt', 'VBZ')]]","{'aangaan': 'aangaat', 'oordelen': 'oordeelt'}"
560,560,Hoofdstuk7,Paragraaf4,Artikel7.40,Lid1,,,Onze Minister die het aangaat voert overleg met Onze Minister van Financin en de Algemene Rekenkamer over:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=4&artikel=7.40&lid=1&z=2020-01-01&g=2020-01-01,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP')], ['VP', ('aangaat', 'VBZ'), ('voert', 'VBZ')], ['NP', ('overleg', 'NN')], ['PP', ('met', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('Financin', 'NNP'), ('en', 'CC'), ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')]]","{'aangaan': 'aangaat', 'voeren': 'voert'}"
561,561,Hoofdstuk7,Paragraaf4,Artikel7.40,Lid1,Onderdeela,,de bij of krachtens de wet te stellen regels die betrekking hebben op de taken of bevoegdheden van de Algemene Rekenkamer;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=4&artikel=7.40&lid=1&o=a&z=2020-01-01&g=2020-01-01,"[['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('regels', 'NNS'), ('die', 'PRP'), ('betrekking', 'NN')], ['VP', ('hebben', 'MD')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('taken', 'NNS')], ['NP', ('bevoegdheden', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Algemene', 'NNP'), ('Rekenkamer', 'NNP')]]",{'stellen': 'stellen'}
562,562,Hoofdstuk7,Paragraaf4,Artikel7.40,Lid1,Onderdeelb,,"een wettelijke regeling als bedoeld in , voor zover die wettelijke regeling betrekking heeft op het oprichten, mede-oprichten of doen oprichten van privaatrechtelijke rechtspersonen door de Staat.artikel 4.7, derde lid, onder a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=7&paragraaf=4&artikel=7.40&lid=1&o=b&z=2020-01-01&g=2020-01-01,"[['NP', ('een', 'DT'), ('wettelijke', 'JJ'), ('regeling', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('die', 'PRP')], ['NP', ('wettelijke', 'JJ'), ('regeling', 'NN'), ('betrekking', 'NN')], ['VP', ('heeft', 'VBZ')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('oprichten', 'NN')], ['NP', ('mede-oprichten', 'NNS')], ['VP', ('doen', 'VBP')], ['NP', ('oprichten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('privaatrechtelijke', 'JJ'), ('rechtspersonen', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Staat.artikel', 'NNP')], ['NP', ('derde', 'CD'), ('lid', 'NN')]]","{'bedoelen': 'bedoeld', 'hebben': 'heeft', 'doen': 'doen'}"
